Mass (g),Luminosity (erg/s),Pressure (dyn/cm^2),Radius (cm),Temperature (K),Energy Generation Rate (erg/g/s),Opacity (cm^2/g),Adiabatic Gradient,Radiative Gradient,Convective or Radiative
6.080265486486487e+32,4.584323558421551e+33,5.760746395357148e+16,12609952317.025272,8953912.546057489,1.307518984606831,0.49977912936757857,0.39966292641627527,0.13314781869252024,RAD
6.089207027027028e+32,4.5854889580275305e+33,5.74934009329289e+16,12619329446.228176,8949444.295132948,1.3024614650163602,0.5000069526508777,0.399662931343164,0.13304866908409368,RAD
6.098148567567568e+32,4.586649808606833e+33,5.737951161252286e+16,12628706225.43767,8944979.76405791,1.2974225071417522,0.5002319984990621,0.3996629357399957,0.13294876435646563,RAD
6.1070901081081084e+32,4.587806127254261e+33,5.726579571877552e+16,12638082674.64047,8940518.94565725,1.2924020421851867,0.5004542922012314,0.39966293960656757,0.13284811372687844,RAD
6.1160316486486495e+32,4.588957931012391e+33,5.715225297856905e+16,12647458813.853638,8936061.832724651,1.2874000015935405,0.5006738591535397,0.39966294294267796,0.13274672640794732,RAD
6.12497318918919e+32,4.590105236871573e+33,5.703888311924573e+16,12656834663.124569,8931608.418022614,1.2824163170577176,0.5008907248597323,0.3996629457481261,0.1326446116076945,RAD
6.13391472972973e+32,4.5912480617699316e+33,5.692568586860789e+16,12666210242.530994,8927158.69428245,1.2774509205119098,0.5011049149316781,0.3996629480227137,0.13254177852958035,RAD
6.142856270270271e+32,4.592386422593363e+33,5.681266095491792e+16,12675585572.180988,8922712.654204285,1.2725037441328944,0.5013164550899273,0.3996629497662431,0.13243823637254132,RAD
6.151797810810811e+32,4.593520336175541e+33,5.669980810689828e+16,12684960672.212952,8918270.290457051,1.2675747203393348,0.5015253711642452,0.39966295097851784,0.13233399433101978,RAD
6.160739351351352e+32,4.594649819297909e+33,5.658712705373151e+16,12694335562.795635,8913831.595678505,1.2626637817910769,0.5017316890941653,0.399662951659344,0.13222906159499687,RAD
6.1696808918918926e+32,4.595774888689687e+33,5.6474617525060216e+16,12703710264.128117,8909396.562475204,1.2577708613884426,0.5019354349295447,0.39966295180852823,0.13212344735002715,RAD
6.178622432432433e+32,4.5968955610278675e+33,5.636227925098706e+16,12713084796.439816,8904965.183422528,1.2528958922715168,0.5021366348311121,0.3996629514258788,0.13201716077726766,RAD
6.187563972972973e+32,4.598011852937218e+33,5.625011196207475e+16,12722459179.990488,8900537.451064663,1.2480388078194664,0.502335315071025,0.3996629505112054,0.13191021105350995,RAD
6.1965055135135144e+32,4.599123780990278e+33,5.61381153893461e+16,12731833435.070227,8896113.357914612,1.2431995416498238,0.5025315020334337,0.3996629490643191,0.13180260735121194,RAD
6.205447054054055e+32,4.6002313617073617e+33,5.602628926428398e+16,12741207581.999462,8891692.896454187,1.2383780276177947,0.5027252222150366,0.3996629470850329,0.1316943588385272,RAD
6.214388594594595e+32,4.601334611556558e+33,5.591463331883131e+16,12750581641.128962,8887276.059134018,1.2335741998155567,0.502916502225645,0.39966294457316104,0.1315854746793344,RAD
6.2233301351351356e+32,4.6024335469537283e+33,5.58031472853911e+16,12759955632.83983,8882862.838373542,1.2287879925715717,0.5031053687887541,0.39966294152851845,0.1314759640332686,RAD
6.232271675675676e+32,4.603528184262508e+33,5.56918308968264e+16,12769329577.543509,8878453.226561014,1.2240193404498705,0.5032918487421102,0.39966293795092295,0.13136583605574922,RAD
6.241213216216217e+32,4.604618539794306e+33,5.5580683886460344e+16,12778703495.681778,8874047.216053495,1.2192681782493968,0.5034759690382798,0.39966293384019264,0.13125509989800868,RAD
6.2501547567567574e+32,4.6057046298083065e+33,5.546970598807613e+16,12788077407.726751,8869644.79917687,1.2145344410032648,0.5036577567452294,0.399662929196148,0.13114376470712133,RAD
6.259096297297298e+32,4.606786470511466e+33,5.535889693591702e+16,12797451334.180882,8865245.968225826,1.2098180639781158,0.5038372390468938,0.3996629240186101,0.13103183962602982,RAD
6.268037837837838e+32,4.6078640780585146e+33,5.524825646468636e+16,12806825295.576963,8860850.715463866,1.205118982673391,0.504014443243768,0.3996629183074022,0.13091933379357518,RAD
6.2769793783783786e+32,4.6089374685519576e+33,5.513778430954752e+16,12816199312.478119,8856459.03312331,1.200437132820665,0.5041894652747864,0.39966291206234883,0.13080627412160198,RAD
6.28592091891892e+32,4.6100066580420737e+33,5.502748020612397e+16,12825573405.477818,8852070.913405284,1.195772450382947,0.5043637573629401,0.39966290528327586,0.130693038847809,RAD
6.29486245945946e+32,4.6110716625269134e+33,5.491734389049926e+16,12834947595.19986,8847686.348479735,1.1911248715540117,0.504537895774263,0.39966289797001114,0.13057977767941428,RAD
6.3038040000000005e+32,4.612132497952304e+33,5.480737509921697e+16,12844321902.298382,8843305.330485413,1.1864943327576745,0.5047118831856008,0.39966289012238315,0.13046649133167842,RAD
6.312745540540541e+32,4.613189180211844e+33,5.469757356928076e+16,12853696347.457863,8838927.85152989,1.1818807706471544,0.5048857222879783,0.399662881740223,0.13035318052314435,RAD
6.321687081081082e+32,4.614241725146908e+33,5.458793903815436e+16,12863070951.393116,8834553.903689545,1.1772841221043708,0.5050594157866746,0.3996628728233627,0.13023984597562324,RAD
6.330628621621622e+32,4.615290148546642e+33,5.447847124376158e+16,12872445734.84929,8830183.479009572,1.1727043242392512,0.5052329664012971,0.39966286337163576,0.13012648841417881,RAD
6.339570162162163e+32,4.616334466147968e+33,5.436916992448629e+16,12881820718.601875,8825816.569503978,1.168141314389079,0.5054063768658714,0.39966285338487734,0.13001310856711668,RAD
6.348511702702703e+32,4.61737469363558e+33,5.426003481917238e+16,12891195923.456694,8821453.16715558,1.1635950301177778,0.5055796499289055,0.39966284286292386,0.1298997071659663,RAD
6.3574532432432435e+32,4.6184108466419465e+33,5.415106566712389e+16,12900571370.249908,8817093.263916014,1.1590654092152686,0.5057527883534765,0.39966283180561407,0.12978628494546915,RAD
6.3663947837837846e+32,4.6194429407473104e+33,5.404226220810484e+16,12909947079.848022,8812736.851705723,1.1545523896967833,0.5059257949173036,0.3996628202127876,0.1296728426435634,RAD
6.375336324324325e+32,4.6204709914796877e+33,5.39336241823394e+16,12919323073.147865,8808383.922413962,1.1500559098021654,0.5060986724128378,0.3996628080842855,0.12955938100137265,RAD
6.384277864864865e+32,4.6214950143148676e+33,5.382515133051174e+16,12928699371.076614,8804034.467898807,1.1455759079952335,0.5062714236473281,0.3996627954199512,0.12944590076318827,RAD
6.393219405405406e+32,4.6225150246764145e+33,5.371684339376614e+16,12938075994.59178,8799688.479987137,1.1411123229630944,0.506444051442911,0.3996627822196288,0.12933240267645874,RAD
6.402160945945947e+32,4.623531037935666e+33,5.360870011370691e+16,12947452964.68121,8795345.95047465,1.136665093615458,0.5066165586366903,0.3996627684831645,0.12921888749177537,RAD
6.411102486486487e+32,4.6245430694117323e+33,5.350072123239846e+16,12956830302.363089,8791006.871125856,1.132234159083987,0.5067889480808094,0.3996627542104061,0.12910535596285674,RAD
6.4200440270270276e+32,4.6255511343714997e+33,5.3392906492365256e+16,12966208028.68594,8786671.233674075,1.1278194587216233,0.5069612226425434,0.39966273940120256,0.12899180884653805,RAD
6.428985567567568e+32,4.6265552480296256e+33,5.328525563659182e+16,12975586164.72862,8782339.029821442,1.1234209321019082,0.5071333852043718,0.3996627240554049,0.12887824690275532,RAD
6.437927108108108e+32,4.627555425548544e+33,5.317776840852274e+16,12984964731.600328,8778010.251238907,1.1190385190183338,0.5073054386640653,0.3996627081728655,0.12876467089453306,RAD
6.4468686486486494e+32,4.62855168203846e+33,5.307044455206268e+16,12994343750.4406,8773684.889566226,1.114672159483668,0.507477385934762,0.39966269175343855,0.12865108158797012,RAD
6.45581018918919e+32,4.629544032557355e+33,5.296328381157638e+16,13003723242.4193,8769362.936411977,1.1103217937292942,0.5076492299450582,0.3996626747969795,0.12853747975222768,RAD
6.46475172972973e+32,4.6305324921109816e+33,5.285628593188864e+16,13013103228.73664,8765044.38335354,1.1059873622045597,0.5078209736390852,0.399662657303346,0.1284238661595153,RAD
6.4736932702702706e+32,4.6315170756528687e+33,5.2749450658284296e+16,13022483730.623167,8760729.221937122,1.1016688055760897,0.5079926199765908,0.39966263927239654,0.1283102415850766,RAD
6.482634810810812e+32,4.632497798084317e+33,5.264277773650829e+16,13031864769.339762,8756417.443677725,1.0973660647271488,0.5081641719330295,0.3996626207039918,0.12819660680717876,RAD
6.491576351351351e+32,4.633474674254402e+33,5.253626691276563e+16,13041246366.177639,8752109.040059183,1.093079080756976,0.5083356324996406,0.3996626015979938,0.12808296260709703,RAD
6.500517891891892e+32,4.634447718959973e+33,5.242991793372136e+16,13050628542.458364,8747804.002534125,1.08880779498013,0.5085070046835339,0.39966258195426707,0.1279693097691032,RAD
6.509459432432432e+32,4.635416946945652e+33,5.232373054650062e+16,13060011319.533825,8743502.322524006,1.0845521489258345,0.5086782915077732,0.3996625617726765,0.12785564908045158,RAD
6.518400972972973e+32,4.6363823729038363e+33,5.221770449868859e+16,13069394718.786255,8739203.991419088,1.0803120843373197,0.5088494960114612,0.39966254105308974,0.12774198133136638,RAD
6.527342513513513e+32,4.6373440114746965e+33,5.211183953833054e+16,13078778761.62822,8734909.000578446,1.0760875431711638,0.5090206212498319,0.3996625197953749,0.12762830731503133,RAD
6.536284054054054e+32,4.6383018772461766e+33,5.200613541393181e+16,13088163469.502628,8730617.341329968,1.071878467596661,0.5091916702943254,0.3996624979994034,0.1275146278275733,RAD
6.545225594594595e+32,4.639255984753994e+33,5.190059187445778e+16,13097548863.88272,8726329.004970357,1.0676847999951544,0.509362646232676,0.3996624756650468,0.12740094366805074,RAD
6.554167135135135e+32,4.640206348481641e+33,5.179520866933392e+16,13106934966.272076,8722043.982765127,1.0635064829593923,0.5095335521690061,0.3996624527921793,0.12728725563844295,RAD
6.563108675675676e+32,4.6411529828603835e+33,5.168998554844574e+16,13116321798.204613,8717762.265948603,1.0593434592928748,0.5097043912239062,0.3996624293806767,0.12717356454363568,RAD
6.572050216216216e+32,4.6420959022692604e+33,5.158492226213886e+16,13125709381.244583,8713483.845723927,1.0551956720092206,0.5098751665345203,0.3996624054304158,0.1270598711914083,RAD
6.580991756756757e+32,4.6430351210350845e+33,5.148001856121892e+16,13135097736.986582,8709208.71326305,1.0510630643315113,0.5100458812546403,0.39966238094127604,0.12694617639242317,RAD
6.589933297297298e+32,4.6439706534324426e+33,5.137527419695165e+16,13144486887.055534,8704936.859706739,1.0469455796916463,0.5102165385547875,0.3996623559131384,0.12683248096021146,RAD
6.598874837837837e+32,4.6449025136836955e+33,5.127068892106286e+16,13153876853.106705,8700668.276164573,1.0428431617297123,0.5103871416223068,0.3996623303458847,0.12671878571116285,RAD
6.607816378378378e+32,4.645830715958978e+33,5.116626248573841e+16,13163267656.825699,8696402.953714939,1.0387557542933232,0.5105576936614485,0.39966230423939997,0.12660509146451115,RAD
6.616757918918918e+32,4.6467552743761985e+33,5.1061994643624216e+16,13172659319.928455,8692140.883405045,1.0346833014370005,0.5107281978934622,0.39966227759356954,0.1264913990423233,RAD
6.625699459459459e+32,4.6476762030010385e+33,5.095788514782627e+16,13182051864.161251,8687882.056250906,1.0306257474215261,0.5108986575566813,0.399662250408282,0.1263777092694863,RAD
6.634641e+32,4.6485935158469536e+33,5.085393375191062e+16,13191445311.300701,8683626.463237353,1.0265830367132973,0.5110690759066208,0.39966222268342594,0.1262640229736971,RAD
6.64358254054054e+32,4.6495072268751735e+33,5.075014020990344e+16,13200839683.153753,8679374.095318027,1.0225551139837035,0.5112394562160595,0.39966219441889345,0.12615034098544867,RAD
6.652524081081081e+32,4.6504173499947024e+33,5.06465042762909e+16,13210235001.557701,8675124.943415381,1.0185419241084888,0.5114098017751316,0.399662165614577,0.1260366641380182,RAD
6.661465621621621e+32,4.6513238990623164e+33,5.054302570601924e+16,13219631288.380165,8670878.99842069,1.014543412167111,0.5115801158914249,0.39966213627037217,0.12592299326745668,RAD
6.670407162162162e+32,4.652226887882567e+33,5.04397042544948e+16,13229028565.519114,8666636.251194026,1.010559523442113,0.5117504018900609,0.39966210638617533,0.1258093292125752,RAD
6.679348702702703e+32,4.653126330207778e+33,5.033653967758397e+16,13238426854.902843,8662396.69256429,1.0065902034185072,0.5119206631137957,0.3996620759618848,0.12569567281493443,RAD
6.688290243243243e+32,4.6540222397380494e+33,5.023353173161323e+16,13247826178.48999,8658160.313329184,1.0026353977831222,0.5120909029231047,0.3996620449974012,0.12558202491883216,RAD
6.697231783783784e+32,4.654914630121252e+33,5.013068017336908e+16,13257226558.269531,8653927.104255231,0.9986950524239881,0.5122611246962836,0.39966201349262664,0.1254683863712925,RAD
6.706173324324325e+32,4.6558035149530326e+33,5.002798476009814e+16,13266628016.260778,8649697.05607776,0.9947691134297122,0.5124313318295337,0.3996619814474651,0.12535475802205356,RAD
6.715114864864865e+32,4.656688907776811e+33,4.9925445249507064e+16,13276030574.513376,8645470.159500916,0.9908575270888443,0.5126015277370592,0.39966194886182266,0.12524114072355616,RAD
6.724056405405406e+32,4.6575708220837807e+33,4.982306139976254e+16,13285434255.107315,8641246.405197658,0.9869602398892635,0.5127717158511556,0.39966191573560667,0.1251275353309312,RAD
6.732997945945945e+32,4.6584492713129086e+33,4.972083296949143e+16,13294839080.152912,8637025.783809757,0.9830771985175497,0.5129418996223123,0.39966188206872705,0.12501394270199062,RAD
6.741939486486486e+32,4.659324268850937e+33,4.9618759717780536e+16,13304245071.790836,8632808.285947796,0.9792083498583544,0.5131120825192996,0.39966184786109515,0.12490036369721386,RAD
6.750881027027027e+32,4.66019582803238e+33,4.951684140417682e+16,13313652252.192078,8628593.90219117,0.9753536409938028,0.5132822680292692,0.3996618131126245,0.12478679917973808,RAD
6.759822567567567e+32,4.6610639621395264e+33,4.941507778868725e+16,13323060643.557972,8624382.62308809,0.9715130192028512,0.5134524723552124,0.39966177782322987,0.1246732530984393,RAD
6.768764108108108e+32,4.6619286844024394e+33,4.931346863177889e+16,13332470268.120193,8620174.439155575,0.967686431960685,0.513623016145724,0.3996617419928291,0.12455980321675841,RAD
6.777705648648648e+32,4.662790007998954e+33,4.921201369437889e+16,13341881148.140747,8615969.340879465,0.9638738269380996,0.5137940351667967,0.39966170562134085,0.12444648213351471,RAD
6.786647189189189e+32,4.6636479460546815e+33,4.91107127378744e+16,13351293305.911983,8611767.3187144,0.9600751520008757,0.5139655260535172,0.3996616687086864,0.1243332886296984,RAD
6.79558872972973e+32,4.664502511643005e+33,4.900956552411272e+16,13360706763.756582,8607568.363083849,0.9562903552091815,0.5141374854467067,0.39966163125478854,0.12422022149469167,RAD
6.80453027027027e+32,4.665353717785083e+33,4.890857181540117e+16,13370121544.027565,8603372.464380078,0.9525193848169557,0.5143099099929035,0.3996615932595723,0.12410727952623435,RAD
6.813471810810811e+32,4.666201577449846e+33,4.880773137450712e+16,13379537669.108288,8599179.612964176,0.94876218927129,0.514482796344358,0.39966155472296433,0.12399446153039041,RAD
6.82241335135135e+32,4.667046103553999e+33,4.8707043964658056e+16,13388955161.412447,8594989.799166042,0.9450187172118278,0.5146561411590027,0.3996615156448938,0.12388176632151097,RAD
6.831354891891892e+32,4.6678873089620226e+33,4.860650934954147e+16,13398374043.384075,8590803.013284385,0.9412889174701446,0.5148299411004574,0.3996614760252916,0.12376919272220444,RAD
6.840296432432433e+32,4.668725206486168e+33,4.8506127293304984e+16,13407794337.49754,8586619.245586734,0.9375727390691664,0.5150041928379877,0.39966143586409014,0.12365673956329547,RAD
6.849237972972972e+32,4.669559808886463e+33,4.840589756055626e+16,13417216066.257545,8582438.486309422,0.9338701312225363,0.5151788930465077,0.3996613951612246,0.12354440568379643,RAD
6.858179513513513e+32,4.6703911288707065e+33,4.830581991636299e+16,13426639252.199139,8578260.7256576,0.9301810433340209,0.5153540384065547,0.3996613539166317,0.12343218993086967,RAD
6.867121054054055e+32,4.671219179094474e+33,4.820589412625299e+16,13436063917.887697,8574085.953805234,0.9265054249969125,0.5155296256042771,0.3996613121302506,0.12332009115979559,RAD
6.876062594594594e+32,4.6720439721611125e+33,4.810611995621414e+16,13445490085.91894,8569914.160895098,0.9228432259934336,0.5157056513314046,0.3996612698020218,0.1232081082339353,RAD
